Boots;;;;;;;;;;;
;Compagnia Italiana;F;Clothing;Suits & Blazers;;;Compagnia Italiana-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844251&catalog[]=8&brand_ids[]=209548&page=1
;Costume national;F;Clothing;Suits & Blazers;;;Costume national-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730651644&order=price_low_to_high&currency=EUR&brand_ids%5B%5D=14101&brand_ids%5B%5D=10249&catalog%5B%5D=8&page=1
;Daniele alessandrini;F;Clothing;Suits & Blazers;;;Daniele alessandrini-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916097&order=newest_first&catalog[]=8&brand_ids[]=331540&page=1
;Double One;F;Clothing;Suits & Blazers;;;Double One-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844629&catalog[]=8&brand_ids[]=17575&page=1
;Gsus;F;Clothing;Suits & Blazers;;;Gsus-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730846886&brand_ids[]=12041&catalog[]=8&page=1
;Karen Millen;F;Clothing;Suits & Blazers;;;Karen Millen-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914574&order=newest_first&catalog[]=8&brand_ids[]=4271&page=1
;Killah;F;Clothing;Suits & Blazers;;;Killah-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730845297&catalog[]=8&brand_ids[]=2291&page=1
;Kosmika;F;Clothing;Suits & Blazers;;;Kosmika-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730843687&catalog[]=8&brand_ids[]=2097&page=1
;Le Full;F;Clothing;Suits & Blazers;;;Le Full-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916678&catalog[]=8&brand_ids[]=410185&page=1
;Manila Grace;F;Clothing;Suits & Blazers;;;Manila Grace-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915360&order=newest_first&catalog[]=8&brand_ids[]=73058&page=1
;Mariagrazia Panizzi;F;Clothing;Suits & Blazers;;;Mariagrazia Panizzi-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730846139&catalog[]=8&brand_ids[]=6984922&page=1
;Marithé + François Girbaud;F;Clothing;Suits & Blazers;;;Marithé + François Girbaud-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730644270&order=newest_first&catalog%5B%5D=8&brand_ids%5B%5D=11521&brand_ids%5B%5D=2635&page=1
;Nolita;F;Clothing;Suits & Blazers;;;Nolita-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730643207&order=newest_first&brand_ids%5B%5D=6893&catalog%5B%5D=8&page=1
;Oakley;F;Clothing;Suits & Blazers;;;Oakley-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730646866&order=newest_first&catalog%5B%5D=8&brand_ids%5B%5D=13197&brand_ids%5B%5D=5569523&brand_ids%5B%5D=6414907&currency=EUR&page=1
;Paola Frani;F;Clothing;Suits & Blazers;;;Paola Frani-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915770&order=newest_first&catalog[]=8&brand_ids[]=223212&page=1
;Patrizia Pepe;F;Clothing;Suits & Blazers;;;Patrizia Pepe-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730645478&order=newest_first&brand_ids%5B%5D=7125&catalog%5B%5D=8&page=1
;PianuraStudio;F;Clothing;Suits & Blazers;;;PianuraStudio-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915585&order=newest_first&catalog[]=8&brand_ids[]=32979&page=1
;Scervino street;F;Clothing;Suits & Blazers;;;Scervino street-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916848&catalog[]=8&brand_ids[]=158414&page=1
;Scrupoli;F;Clothing;Suits & Blazers;;;Scrupoli-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730652060&order=price_low_to_high&currency=EUR&catalog%5B%5D=8&brand_ids%5B%5D=524484&page=1
;Specchio;F;Clothing;Suits & Blazers;;;Specchio-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730847319&brand_ids[]=104986&catalog[]=8&page=1
;Stefanel;F;Clothing;Suits & Blazers;;;Stefanel-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916264&order=newest_first&catalog[]=8&brand_ids[]=19055&page=1
;Temps des cerises;F;Clothing;Suits & Blazers;;;Temps des cerises-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730911559&order=newest_first&catalog[]=8&brand_ids[]=46&brand_ids[]=7797&page=1
;Toy G;F;Clothing;Suits & Blazers;;;Toy G-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914420&order=newest_first&catalog[]=8&brand_ids[]=37701&page=1
;Yes Miss;F;Clothing;Suits & Blazers;;;Yes Miss-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730912278&order=newest_first&catalog[]=8&brand_ids[]=111732&page=1
;Ungaro;F;;Suits & Blazers;;;Ungaro-F-Suits & Blazers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730976330&catalog[]=8&brand_ids[]=16469&page=1
Jeans;;;;;;;;;;;
;Byblos;F;Clothing;Jeans;;;Byblos-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730911308&order=newest_first&catalog[]=183&brand_ids[]=150898&page=1
;Celyn B;F;Clothing;Jeans;;;Celyn B-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844820&catalog[]=183&brand_ids[]=171284&page=1
;Compagnia Italiana;F;Clothing;Jeans;;;Compagnia Italiana-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844267&catalog[]=183&brand_ids[]=209548&page=1
;Costume national;F;Clothing;Jeans;;;Costume national-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730651581&order=price_low_to_high&currency=EUR&brand_ids%5B%5D=14101&brand_ids%5B%5D=10249&catalog%5B%5D=183&page=1
;Daniele alessandrini;F;Clothing;Jeans;;;Daniele alessandrini-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916043&order=newest_first&catalog[]=183&brand_ids[]=331540&page=1
;Double One;F;Clothing;Jeans;;;Double One-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844787&catalog[]=183&brand_ids[]=17575&page=1
;Gsus;F;Clothing;Jeans;;;Gsus-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730846901&brand_ids[]=12041&catalog[]=183&page=1
;Helmut Lang;F;;Jeans;;;Helmut Lang-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730975591&catalog[]=183&brand_ids[]=47829&page=1
;Karen Millen;F;Clothing;Jeans;;;Karen Millen-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914633&order=newest_first&catalog[]=183&brand_ids[]=4271&page=1
;Killah;F;Clothing;Jeans;;;Killah-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730845373&catalog[]=183&brand_ids[]=2291&page=1
;Kosmika;F;Clothing;Jeans;;;Kosmika-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730843705&catalog[]=183&brand_ids[]=2097&page=1
;Le Full;F;Clothing;Jeans;;;Le Full-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916716&catalog[]=183&brand_ids[]=410185&page=1
;Manila Grace;F;Clothing;Jeans;;;Manila Grace-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915327&order=newest_first&catalog[]=183&brand_ids[]=73058&page=1
;Mariagrazia Panizzi;F;Clothing;Jeans;;;Mariagrazia Panizzi-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730846202&catalog[]=183&brand_ids[]=6984922&page=1
;Marithé + François Girbaud;F;Clothing;Jeans;;;Marithé + François Girbaud-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730644206&order=newest_first&catalog%5B%5D=183&brand_ids%5B%5D=11521&brand_ids%5B%5D=2635&page=1
;Nolita;F;Clothing;Jeans;;;Nolita-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730643611&order=newest_first&brand_ids%5B%5D=6893&catalog%5B%5D=183&page=1
;Oakley;F;Clothing;Jeans;;;Oakley-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730646940&order=newest_first&catalog%5B%5D=183&brand_ids%5B%5D=13197&brand_ids%5B%5D=5569523&brand_ids%5B%5D=6414907&currency=EUR&page=1
;Paola Frani;F;Clothing;Jeans;;;Paola Frani-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915834&order=newest_first&catalog[]=183&brand_ids[]=223212&page=1
;Patrizia Pepe;F;Clothing;Jeans;;;Patrizia Pepe-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730645541&order=newest_first&brand_ids%5B%5D=7125&catalog%5B%5D=183&page=1
;PianuraStudio;F;Clothing;Jeans;;;PianuraStudio-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730915612&order=newest_first&catalog[]=183&brand_ids[]=32979&page=1
;Rick Owens;F;;Jeans;;;Rick Owens-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730976259&catalog[]=183&brand_ids[]=145654&page=1
;Scervino street;F;Clothing;Jeans;;;Scervino street-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916892&catalog[]=183&brand_ids[]=158414&page=1
;Scrupoli;F;Clothing;Jeans;;;Scrupoli-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730652098&order=price_low_to_high&currency=EUR&catalog%5B%5D=183&brand_ids%5B%5D=524484&page=1
;Specchio;F;Clothing;Jeans;;;Specchio-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730847372&brand_ids[]=104986&catalog[]=183&page=1
;Stefanel;F;Clothing;Jeans;;;Stefanel-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730916320&order=newest_first&catalog[]=183&brand_ids[]=19055&page=1
;Temps des cerises;F;Clothing;Jeans;;;Temps des cerises-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730911623&order=newest_first&catalog[]=183&brand_ids[]=46&brand_ids[]=7797&page=1
;Toy G;F;Clothing;Jeans;;;Toy G-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914480&order=newest_first&catalog[]=183&brand_ids[]=37701&page=1
;Yes Miss;F;Clothing;Jeans;;;Yes Miss-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730912332&order=newest_first&catalog[]=183&brand_ids[]=111732&page=1
;Parasuco;F;;Jeans;;;Parasuco-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730976039&catalog[]=183&brand_ids[]=197072&page=1
;ENERGIE;F;;Jeans;;;ENERGIE-F-Jeans;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730920812&brand_ids[]=15985&catalog[]=183&page=1
Jewelery;;;;;;;;;;;
;Christian Lacroix;F;;Jewelery;;;Christian Lacroix-F-Jewelery;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730920338&catalog[]=21&brand_ids[]=2963&page=1
Coats;;;;;;;;;;;
;Compagnia Italiana;F;Clothing;Coats;;;Compagnia Italiana-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844209&catalog[]=1907&brand_ids[]=209548&page=1
;Costume national;F;Clothing;Coats;;;Costume national-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730651782&order=price_low_to_high&currency=EUR&brand_ids%5B%5D=14101&brand_ids%5B%5D=10249&catalog%5B%5D=1907&page=1
;Marithé + François Girbaud;F;Clothing;Coats;;;Marithé + François Girbaud-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730644323&order=newest_first&catalog%5B%5D=1907&brand_ids%5B%5D=11521&brand_ids%5B%5D=2635&page=1
;Nolita;F;Clothing;Coats;;;Nolita-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730642776&order=newest_first&catalog%5B%5D=1907&brand_ids%5B%5D=6893&page=1
;Oakley;F;Clothing;Coats;;;Oakley-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730646774&order=newest_first&catalog%5B%5D=1907&brand_ids%5B%5D=13197&brand_ids%5B%5D=5569523&brand_ids%5B%5D=6414907&currency=EUR&page=1
;Patrizia Pepe;F;Clothing;Coats;;;Patrizia Pepe-F-Coats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730645388&order=newest_first&catalog%5B%5D=1907&brand_ids%5B%5D=7125&page=1
Gilets & Bodywarmers;;;;;;;;;;;
;Compagnia Italiana;F;Clothing;Gilets & Bodywarmers;;;Compagnia Italiana-F-Gilets & Bodywarmers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730844221&catalog[]=2524&brand_ids[]=209548&page=1
;Costume national;F;Clothing;Gilets & Bodywarmers;;;Costume national-F-Gilets & Bodywarmers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730651760&order=price_low_to_high&currency=EUR&brand_ids%5B%5D=14101&brand_ids%5B%5D=10249&catalog%5B%5D=2524&page=1
;Marithé + François Girbaud;F;Clothing;Gilets & Bodywarmers;;;Marithé + François Girbaud-F-Gilets & Bodywarmers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730644308&order=newest_first&catalog%5B%5D=2524&brand_ids%5B%5D=11521&brand_ids%5B%5D=2635&page=1
;Nolita;F;Clothing;Gilets & Bodywarmers;;;Nolita-F-Gilets & Bodywarmers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730642993&order=newest_first&catalog%5B%5D=2524&brand_ids%5B%5D=6893&page=1
;Patrizia Pepe;F;Clothing;Gilets & Bodywarmers;;;Patrizia Pepe-F-Gilets & Bodywarmers;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730645403&order=newest_first&catalog%5B%5D=2524&brand_ids%5B%5D=7125&page=1
Hats;;;;;;;;;;;
;Francesco Biasia;F;Accessories;Hats;;;Francesco Biasia-F-Hats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914234&order=newest_first&catalog[]=88&brand_ids[]=23283&page=1
;Celine;F;Accessories;Hats;;;Celine-F-Hats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730639283&order=newest_first&brand_ids%5B%5D=1443&catalog%5B%5D=231&page=1
;Celine Robert;F;Accessories;Hats;;;Celine Robert-F-Hats;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730914170&order=newest_first&catalog[]=88&brand_ids[]=267051&page=1
Boot;;;;;;;;;;;
;Celine;F;Shoes;Boot;;200,00 €;Celine-F-Boot;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?disabled_personalization=true&order=relevance&search_start_type=item_page_summary_brand&time=1731588164&brand_ids[]=1443&catalog[]=1049&price_to=200&currency=EUR&page=1
Shoulderbags;;;;;;;;;;;
;Fendi;F;Bags;Shoulderbags;;;Fendi-F-Shoulderbags;TRUE;FALSE;🔗;https://www.vinted.fr/catalog?time=1730920840&brand_ids[]=1189&catalog[]=158&page=1
Dress;;;;;;;;;;;
;Véronique Branquinho;F;Clothing;Dress;;;Véronique Branquinho-F-Dress;FALSE;FALSE;;
(blank);;;;;;;;;;;
;Michiko Koshino;F;;;;;Michiko Koshino-F-;FALSE;FALSE;;
;Marithé + François Girbaud;F;;;;;Marithé + François Girbaud-F-;FALSE;FALSE;;
;Anrealage;F;;;;;Anrealage-F-;FALSE;FALSE;;
;Atsuro Tayama;F;ALL;;;;Atsuro Tayama-F-;TRUE;FALSE;;https://www.vinted.fr/catalog?time=1730648207&catalog%5B%5D=1904&brand_ids%5B%5D=269044&page=1
;Attachement;F;;;;;Attachement-F-;FALSE;FALSE;;
;Colcci;F;;;;;Colcci-F-;FALSE;FALSE;;
;Collection Privée;F;;;;;Collection Privée-F-;FALSE;FALSE;;
;Comme des Garçons;F;;;;;Comme des Garçons-F-;FALSE;FALSE;;
;Cyberdog;F;;;;;Cyberdog-F-;FALSE;FALSE;;
;Dior;F;;;;;Dior-F-;FALSE;FALSE;;
;Ducati;F;;;;;Ducati-F-;FALSE;FALSE;;
;Facetasm;F;;;;;Facetasm-F-;FALSE;FALSE;;
;Goa;F;;;;;Goa-F-;FALSE;FALSE;;
;Hiroko Koshino;F;;;;;Hiroko Koshino-F-;FALSE;FALSE;;
;If Six Was Nine;F&M;ALL;;;;If Six Was Nine-F&M-;TRUE;FALSE;;https://www.vinted.fr/catalog?time=1730220247&order=newest_first&currency=EUR&brand_ids[]=1408594&page=1
;Issey Miyake;F;;;;;Issey Miyake-F-;FALSE;FALSE;;
;Kapital;F;;;;;Kapital-F-;FALSE;FALSE;;
;Kowalski;F;;;;;Kowalski-F-;FALSE;FALSE;;
;Limi Feu;F;;;;;Limi Feu-F-;FALSE;FALSE;;
;Maharishi;F;;;;;Maharishi-F-;FALSE;FALSE;;
;Marc Jacobs;F;;;;;Marc Jacobs-F-;FALSE;FALSE;;
;Mihara Yasuhiro;F;;;;;Mihara Yasuhiro-F-;FALSE;FALSE;;
;MM6;F;;;;;MM6-F-;FALSE;FALSE;;
;Moschino;F;;;;;Moschino-F-;FALSE;FALSE;;
;Mugler;F;;;;;Mugler-F-;FALSE;FALSE;;
;Paul Smith Women;F;;;;;Paul Smith Women-F-;FALSE;FALSE;;
;Romeo Gigli;F;;;;;Romeo Gigli-F-;FALSE;FALSE;;
;Route 66;F;;;;;Route 66-F-;FALSE;FALSE;;
;Sabotage;F;;;;;Sabotage-F-;FALSE;FALSE;;
;Share Spirit;F;;;;;Share Spirit-F-;FALSE;FALSE;;
;Tsumori Chisato;F;;;;;Tsumori Chisato-F-;FALSE;FALSE;;
;UFO;F;;;;;UFO-F-;FALSE;FALSE;;
;Undercover;F;;;;;Undercover-F-;FALSE;FALSE;;
;Walter Steiger;F;;;;;Walter Steiger-F-;FALSE;FALSE;;
;Y-3;F;;;;;Y-3-F-;FALSE;FALSE;;
;Yohji Yamamoto;F;;;;;Yohji Yamamoto-F-;FALSE;FALSE;;
;Zucca;F;;;;;Zucca-F-;FALSE;FALSE;;
